AUTHORS,JOURNAL,NUMB_REF,YEAR,ECONOMICS,FINANCE,BUSINESS,STATISTICS,DK,POLSCIENCE,COMMUNICATION,MEDIA,LAW,GENERAL.SCIENTIFIC,PSYCHOLOGY,MATHEMATICS,SOCIOLOGY,STATISTICAL.DATA,DEMOGRAPHY,HEALTH,MULTIDISC,NATURAL.SCIENCES,URBAN.STUDIES,PHILOSOPHY,OTHER,COMPUTER,AGRICULTURE,EDUCATION,HISTORY,ANTHROPOLOGY,PUBLIC.POL,NR
8786,QUARTERLY JOURNAL OF ECONOMICS,29,1967,14,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,471
8787,QUARTERLY JOURNAL OF ECONOMICS,13,1967,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,487
8788,QUARTERLY JOURNAL OF ECONOMICS,16,1967,9,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,484
8789,QUARTERLY JOURNAL OF ECONOMICS,12,1967,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,488
8790,QUARTERLY JOURNAL OF ECONOMICS,7,1967,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,493
8791,QUARTERLY JOURNAL OF ECONOMICS,7,1967,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493
8792,QUARTERLY JOURNAL OF ECONOMICS,40,1967,11,1,1,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,460
8793,QUARTERLY JOURNAL OF ECONOMICS,9,1967,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,491
8794,QUARTERLY JOURNAL OF ECONOMICS,10,1967,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,490
8795,QUARTERLY JOURNAL OF ECONOMICS,15,1967,6,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,485
8796,QUARTERLY JOURNAL OF ECONOMICS,7,1967,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,493
8797,QUARTERLY JOURNAL OF ECONOMICS,10,1967,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,490
8798,QUARTERLY JOURNAL OF ECONOMICS,11,1967,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,489
8799,QUARTERLY JOURNAL OF ECONOMICS,7,1967,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,493
8800,QUARTERLY JOURNAL OF ECONOMICS,10,1967,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490
8801,QUARTERLY JOURNAL OF ECONOMICS,13,1967,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487
8802,QUARTERLY JOURNAL OF ECONOMICS,34,1967,13,0,2,0,2,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,466
8803,QUARTERLY JOURNAL OF ECONOMICS,2,1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,498
8804,QUARTERLY JOURNAL OF ECONOMICS,13,1967,6,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,487
8805,QUARTERLY JOURNAL OF ECONOMICS,13,1967,4,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,487
8806,QUARTERLY JOURNAL OF ECONOMICS,12,1967,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,488
8807,QUARTERLY JOURNAL OF ECONOMICS,13,1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,487
8808,QUARTERLY JOURNAL OF ECONOMICS,15,1967,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,485
8809,QUARTERLY JOURNAL OF ECONOMICS,32,1967,10,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,468
8810,QUARTERLY JOURNAL OF ECONOMICS,12,1967,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,488
8811,QUARTERLY JOURNAL OF ECONOMICS,8,1967,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,492
8812,QUARTERLY JOURNAL OF ECONOMICS,2,1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,498
8813,QUARTERLY JOURNAL OF ECONOMICS,10,1967,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,490
8814,QUARTERLY JOURNAL OF ECONOMICS,25,1967,12,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,475
8815,QUARTERLY JOURNAL OF ECONOMICS,7,1967,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,493
8816,QUARTERLY JOURNAL OF ECONOMICS,15,1967,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,485
8817,QUARTERLY JOURNAL OF ECONOMICS,4,1967,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496
8818,QUARTERLY JOURNAL OF ECONOMICS,3,1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,497
8819,REVIEW OF ECONOMIC STUDIES,6,1967,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,494
8820,REVIEW OF ECONOMIC STUDIES,1,1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499
8821,REVIEW OF ECONOMIC STUDIES,28,1967,18,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,472
8822,REVIEW OF ECONOMIC STUDIES,10,1967,3,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,490
8823,REVIEW OF ECONOMIC STUDIES,20,1967,13,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,480
8824,REVIEW OF ECONOMIC STUDIES,9,1967,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,491
8825,REVIEW OF ECONOMIC STUDIES,16,1967,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,484
8826,REVIEW OF ECONOMIC STUDIES,12,1967,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,488
8827,REVIEW OF ECONOMIC STUDIES,0,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
8828,REVIEW OF ECONOMIC STUDIES,10,1967,6,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490
8829,REVIEW OF ECONOMIC STUDIES,19,1967,8,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,481
8830,REVIEW OF ECONOMIC STUDIES,8,1967,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,492
8831,REVIEW OF ECONOMIC STUDIES,20,1967,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,480
8832,REVIEW OF ECONOMIC STUDIES,10,1967,7,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490
8833,REVIEW OF ECONOMIC STUDIES,9,1967,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491
8834,REVIEW OF ECONOMIC STUDIES,64,1967,35,1,1,2,5,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,13,0,0,0,0,0,0,436
8835,REVIEW OF ECONOMIC STUDIES,17,1967,11,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,483
8836,REVIEW OF ECONOMIC STUDIES,4,1967,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,496
8837,REVIEW OF ECONOMIC STUDIES,11,1967,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,489
8838,REVIEW OF ECONOMIC STUDIES,2,1967,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498
8839,REVIEW OF ECONOMIC STUDIES,5,1967,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495
8840,REVIEW OF ECONOMIC STUDIES,8,1967,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,492
8841,REVIEW OF ECONOMIC STUDIES,51,1967,39,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,449
8842,REVIEW OF ECONOMIC STUDIES,10,1967,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,490
8843,REVIEW OF ECONOMIC STUDIES,26,1967,21,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,474
8844,REVIEW OF ECONOMIC STUDIES,17,1967,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,483
8845,REVIEW OF ECONOMIC STUDIES,6,1967,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,494
8846,REVIEW OF ECONOMIC STUDIES,8,1967,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492
8847,REVIEW OF ECONOMIC STUDIES,3,1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,497
8848,AMERICAN ECONOMIC REVIEW,7,1968,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493
8849,AMERICAN ECONOMIC REVIEW,0,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
8850,AMERICAN ECONOMIC REVIEW,1,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,499
8851,AMERICAN ECONOMIC REVIEW,34,1968,17,0,2,0,3,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,466
8852,AMERICAN ECONOMIC REVIEW,4,1968,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,496
8853,AMERICAN ECONOMIC REVIEW,10,1968,5,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,490
8854,AMERICAN ECONOMIC REVIEW,13,1968,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,487
8855,AMERICAN ECONOMIC REVIEW,0,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
8856,AMERICAN ECONOMIC REVIEW,7,1968,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493
8857,AMERICAN ECONOMIC REVIEW,14,1968,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,486
8858,AMERICAN ECONOMIC REVIEW,36,1968,19,0,0,0,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,464
8859,AMERICAN ECONOMIC REVIEW,55,1968,3,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,0,0,445
8860,AMERICAN ECONOMIC REVIEW,169,1968,92,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,331
8861,AMERICAN ECONOMIC REVIEW,0,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
8862,AMERICAN ECONOMIC REVIEW,6,1968,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494
8863,AMERICAN ECONOMIC REVIEW,33,1968,14,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,468
8864,AMERICAN ECONOMIC REVIEW,10,1968,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490
8865,AMERICAN ECONOMIC REVIEW,2,1968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,498
8866,AMERICAN ECONOMIC REVIEW,3,1968,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497
8867,AMERICAN ECONOMIC REVIEW,27,1968,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,20,0,0,0,0,0,0,473
8868,AMERICAN ECONOMIC REVIEW,7,1968,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,493
8869,AMERICAN ECONOMIC REVIEW,19,1968,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,481
8870,AMERICAN ECONOMIC REVIEW,9,1968,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,491
8871,AMERICAN ECONOMIC REVIEW,15,1968,8,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,485
8872,AMERICAN ECONOMIC REVIEW,9,1968,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,491
8873,AMERICAN ECONOMIC REVIEW,29,1968,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,471
8874,AMERICAN ECONOMIC REVIEW,18,1968,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,482
8875,AMERICAN ECONOMIC REVIEW,0,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
8876,AMERICAN ECONOMIC REVIEW,4,1968,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,496
8877,AMERICAN ECONOMIC REVIEW,15,1968,9,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,485
8878,AMERICAN ECONOMIC REVIEW,6,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,494
8879,AMERICAN ECONOMIC REVIEW,12,1968,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,488
8880,AMERICAN ECONOMIC REVIEW,11,1968,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,489
8881,AMERICAN ECONOMIC REVIEW,16,1968,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,484
8882,AMERICAN ECONOMIC REVIEW,11,1968,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,489
8883,AMERICAN ECONOMIC REVIEW,14,1968,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,486
8884,AMERICAN ECONOMIC REVIEW,9,1968,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,491
8885,AMERICAN ECONOMIC REVIEW,8,1968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,492
8886,AMERICAN ECONOMIC REVIEW,20,1968,5,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,480
8887,AMERICAN ECONOMIC REVIEW,0,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
8888,AMERICAN ECONOMIC REVIEW,7,1968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,493
8889,AMERICAN ECONOMIC REVIEW,7,1968,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,493
8890,AMERICAN ECONOMIC REVIEW,3,1968,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,497
8891,AMERICAN ECONOMIC REVIEW,24,1968,18,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,476
8892,AMERICAN ECONOMIC REVIEW,11,1968,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,489
8893,AMERICAN ECONOMIC REVIEW,11,1968,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,489
8894,AMERICAN ECONOMIC REVIEW,12,1968,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,488
8895,AMERICAN ECONOMIC REVIEW,12,1968,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,488
8896,AMERICAN ECONOMIC REVIEW,5,1968,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,495
8897,AMERICAN ECONOMIC REVIEW,5,1968,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,495
8898,AMERICAN ECONOMIC REVIEW,3,1968,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497
8899,AMERICAN ECONOMIC REVIEW,0,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
8900,AMERICAN ECONOMIC REVIEW,8,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,492
8901,AMERICAN ECONOMIC REVIEW,0,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
8902,AMERICAN ECONOMIC REVIEW,2,1968,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498
8903,AMERICAN ECONOMIC REVIEW,8,1968,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,492
8904,AMERICAN ECONOMIC REVIEW,21,1968,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,479
8905,AMERICAN ECONOMIC REVIEW,9,1968,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,491
8906,AMERICAN ECONOMIC REVIEW,4,1968,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,496
8907,AMERICAN ECONOMIC REVIEW,0,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
8908,AMERICAN ECONOMIC REVIEW,0,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
8909,AMERICAN ECONOMIC REVIEW,2,1968,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498
8910,AMERICAN ECONOMIC REVIEW,0,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
8911,AMERICAN ECONOMIC REVIEW,10,1968,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,490
8912,AMERICAN ECONOMIC REVIEW,0,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
8913,AMERICAN ECONOMIC REVIEW,53,1968,34,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,449
8914,AMERICAN ECONOMIC REVIEW,24,1968,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476
8915,AMERICAN ECONOMIC REVIEW,7,1968,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,493
8916,AMERICAN ECONOMIC REVIEW,12,1968,2,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,488
8917,AMERICAN ECONOMIC REVIEW,15,1968,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,485
8918,AMERICAN ECONOMIC REVIEW,30,1968,11,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,470
8919,AMERICAN ECONOMIC REVIEW,19,1968,7,0,3,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,481
8920,AMERICAN ECONOMIC REVIEW,12,1968,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488
8921,AMERICAN ECONOMIC REVIEW,4,1968,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,496
8922,AMERICAN ECONOMIC REVIEW,2,1968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,498
8923,AMERICAN ECONOMIC REVIEW,3,1968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,497
8924,AMERICAN ECONOMIC REVIEW,5,1968,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495
8925,AMERICAN ECONOMIC REVIEW,12,1968,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,488
8926,AMERICAN ECONOMIC REVIEW,1,1968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499
8927,AMERICAN ECONOMIC REVIEW,2,1968,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498
8928,AMERICAN ECONOMIC REVIEW,1,1968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499
8929,AMERICAN ECONOMIC REVIEW,25,1968,22,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475
8930,AMERICAN ECONOMIC REVIEW,2,1968,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498
8931,AMERICAN ECONOMIC REVIEW,22,1968,10,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,478
8932,AMERICAN ECONOMIC REVIEW,8,1968,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,492
8933,AMERICAN ECONOMIC REVIEW,14,1968,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,486
8934,AMERICAN ECONOMIC REVIEW,11,1968,8,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489
8935,AMERICAN ECONOMIC REVIEW,10,1968,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,490
8936,AMERICAN ECONOMIC REVIEW,14,1968,6,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,486
8937,AMERICAN ECONOMIC REVIEW,5,1968,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,495
8938,AMERICAN ECONOMIC REVIEW,11,1968,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,489
8939,AMERICAN ECONOMIC REVIEW,7,1968,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,493
8940,AMERICAN ECONOMIC REVIEW,208,1968,58,14,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,292
8941,AMERICAN ECONOMIC REVIEW,11,1968,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,489
8942,AMERICAN ECONOMIC REVIEW,2,1968,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,498
8943,AMERICAN ECONOMIC REVIEW,19,1968,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,481
8944,AMERICAN ECONOMIC REVIEW,4,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,496
8945,AMERICAN ECONOMIC REVIEW,3,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,497
8946,AMERICAN ECONOMIC REVIEW,20,1968,10,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,480
8947,AMERICAN ECONOMIC REVIEW,12,1968,5,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,488
8948,AMERICAN ECONOMIC REVIEW,5,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,495
